source,target,weight
"Tullis, Jillian","Tullis, Jillian",1
"Goh, Dion Ho Lian","Wang, Xiaohui",1
"Goh, Dion Ho Lian","Goh, Dion Ho Lian",1
"Etzrodt, Katrin","Etzrodt, Katrin",1
"Etzrodt, Katrin","Renatus, Rebecca",1
"Etzrodt, Katrin","Hagen, Lutz",1
"Meitz, Tino","Wilhelm, Claudia",1
"Meitz, Tino","Huff, Markus",1
"Meitz, Tino","Oeberst, Aileen",1
"Meitz, Tino","Meitz, Tino",1
"Meitz, Tino","Schwan, Stephan",1
"Meitz, Tino","Papenmeier, Frank",1
"Meitz, Tino","Maurer, Annika",1
"Granger, Douglas","Afifi, Tamara",1
"Granger, Douglas","Granger, Douglas",1
"Granger, Douglas","Denes, Amanda",1
"Ault, Michael","Ault, Michael",1
"Ault, Michael","Van Gilder, Bobbi",1
"Toropin, Konstantin","Toropin, Konstantin",1
"Toropin, Konstantin","Zamith, Rodrigo",1
"Toropin, Konstantin","Popkova, Anna",1
"Myrick, Jessica","Myrick, Jessica",1
"Doyle Oldfield, Natalie","Doyle Oldfield, Natalie",1
"Doyle Oldfield, Natalie","Kushniryk, Alla",1
"Choi, Kelvin","Yzer, Marco",1
"Choi, Kelvin","Choi, Kelvin",1
"Choi, Kelvin","Han, Jiyoung",1
"Mller, Judith","Mller, Judith",1
"Mller, Judith","Trilling, Damian",1
"Cohen, Elizabeth","Tindage, Melissa",1
"Cohen, Elizabeth","Cohen, Elizabeth",1
"Cohen, Elizabeth","Anderson, Shaun",1
"Cohen, Elizabeth","Atwell Seate, Anita",1
"Yang, Sijia","Zhang, Jingwen",1
"Yang, Sijia","Centola, Damon",1
"Yang, Sijia","Yang, Sijia",1
"Yang, Sijia","Brackbill, Devon",1
"Cho, Hoyoun","Cho, Hoyoun",1
"Cho, Hoyoun","Shin, Dong-Hee",1
"Cho, Hoyoun","Kim, So Jeong",1
"Sheff, Sarah","Sheff, Sarah",1
"Sheff, Sarah","Ahn, Jisoo",1
"Sheff, Sarah","Cox, Jeffrey",1
"Sheff, Sarah","Hoffman, Alice",1
"Sheff, Sarah","Silk, Kami",1
"Sheff, Sarah","Perrault, Evan",1
"Gramlich, Kelly","Ash, Erin",1
"Gramlich, Kelly","Sanderson, James",1
"Gramlich, Kelly","Gramlich, Kelly",1
"Gramlich, Kelly","Kumanyika, Chenjerai",1
"Hoag, Anne","Carpenter, Serena",1
"Hoag, Anne","Grant, August",1
"Hoag, Anne","Hoag, Anne",1
"Violanti, Michelle","Violanti, Michelle",1
"Nishime, LeiLani","Parks, Elizabeth",1
"Nishime, LeiLani","Nishime, LeiLani",1
"Aakhus, Mark","Aakhus, Mark",1
"Aakhus, Mark","Harrison, Tyler",1
"McDaniel, Drew","McDaniel, Drew",1
"McDaniel, Drew","Magpanthong, Chalisa",1
"Chen, Liang","Chen, Liang",1
"Chen, Liang","Lwin, May",1
"Chen, Liang","Ho, Shirley",1
"Godin, Frderic","De Neve, Wesley",1
"Godin, Frderic","Dheer, Evelien",1
"Godin, Frderic","Verdegem, Pieter",1
"Godin, Frderic","Godin, Frderic",1
"Godin, Frderic","Van de Walle, Rik",1
"Godin, Frderic","Evens, Tom",1
"Beard, Elizabeth","Konrath, Sara",1
"Beard, Elizabeth","Falk, Emily",1
"Beard, Elizabeth","Cascio, Christopher",1
"Beard, Elizabeth","Beard, Elizabeth",1
"Beard, Elizabeth","Bayer, Joseph",1
"Michael, Nick","Vos, Tim",1
"Michael, Nick","Michael, Nick",1
"Loos, Eugne","Loos, Eugne",1
"Loos, Eugne","Aartsen, Marja",1
"Ren, Yilin","Ren, Yilin",2
"Ren, Yilin","zhou, Peiyun",1
"Sommerfeldt, Erich","Taylor, Maureen",1
"Sommerfeldt, Erich","Sommerfeldt, Erich",1
"Sommerfeldt, Erich","Yang, Aimei",1
"Lin, Yu-Ru","Zhao, Qiannan",1
"Lin, Yu-Ru","Sanders-Jackson, Ashley",1
"Lin, Yu-Ru","Margolin, Drew",1
"Lin, Yu-Ru","Lin, Yu-Ru",1
"Lin, Yu-Ru","Bigman, Cabral",1
"Hull, Kyle","Nowak, Kristine",1
"Hull, Kyle","Bellur, Saraswathi",1
"Hull, Kyle","Hull, Kyle",1
"Hull, Kyle","Hamilton, Mark",1
"Pabian, Sara","Vandebosch, Heidi",1
"Pabian, Sara","Pabian, Sara",1
"Prabhu, Sujay","Pei, Di",1
"Prabhu, Sujay","Tamborini, Ron",1
"Prabhu, Sujay","Prabhu, Sujay",1
"Prabhu, Sujay","Idzik, Pat",1
"Prabhu, Sujay","Hahn, Lindsay",1
"Prabhu, Sujay","Lee, Sangwon",1
"Savage, Matthew","Helme, Donald",1
"Savage, Matthew","Harrington, Nancy",1
"Savage, Matthew","Record, Rachael",1
"Savage, Matthew","Savage, Matthew",1
"Rice, Ronald","Rice, Ronald",1
"Rice, Ronald","Rebich-Hespanha, Stacy",1
"Wann, Daniel","Wann, Daniel",1
"Wann, Daniel","Spinda, John",1
"Wann, Daniel","Hardin, Robin",1
"Falzone, Paul","Falzone, Paul",1
"Falzone, Paul","Shaker, Lee",1
"Chen, Vivian Hsueh Hua","Chen, Vivian Hsueh Hua",1
"Cejka, Anna","Fegley, Josh",1
"Cejka, Anna","Seeley, Salvatore",1
"Cejka, Anna","Redmann, Jean",1
"Cejka, Anna","Parrish, Candace",1
"Cejka, Anna","Benotsch, Eric",1
"Cejka, Anna","Green, Marisa",1
"Cejka, Anna","Traylor, Derrick",1
"Cejka, Anna","Cejka, Anna",1
"Cejka, Anna","Briones, Rowena",1
"Cejka, Anna","Pinkerton, Steven",1
"Cejka, Anna","Seal, David",1
"Kumar, Sangeet","Kumar, Sangeet",1
"Yuan, Y. Connie","Yuan, Y. Connie",1
"Yuan, Y. Connie","Liao, Wang",1
"Yuan, Y. Connie","Bazarova, Natalya",1
"Zheng, Pei","Zheng, Pei",1
"Jacobs, Sandra","Wonneberger, Anke",1
"Jacobs, Sandra","Jacobs, Sandra",1
"Hornik, Robert","Hornik, Robert",1
"Hornik, Robert","Albarracin, Dolores",1
"Hornik, Robert","Falk, Emily",1
"Hornik, Robert","Chen, Xi",1
"Hornik, Robert","Liu, Jiaying",1
"Hornik, Robert","Zhao, Siman",1
"Odag, Ozen","Knop, Katharina",1
"Odag, Ozen","Schneider, Frank",1
"Odag, Ozen","Hofer, Matthias",1
"Odag, Ozen","Odag, Ozen",1
"Odag, Ozen","Bartsch, Anne",1
"Scheufele, Dietram","Scheufele, Dietram",1
"Scheufele, Dietram","Su, Leona Yi-Fan",1
"Scheufele, Dietram","Wilson, Paul",1
"Scheufele, Dietram","Scopatz, Anthony",1
"Scheufele, Dietram","Li, Nan",1
"Scheufele, Dietram","Brossard, Dominique",1
"Sachdev, Anu","Sachdev, Anu",1
"Sachdev, Anu","Singhal, Arvind",1
"Ale, Komathi","Ale, Komathi",1
"Ale, Komathi","Chib, Arul",1
"Ale, Komathi","Olivera, Paz",1
"Rothenfluh, Fabia","Rothenfluh, Fabia",1
"Rothenfluh, Fabia","Schulz, Peter",1
"Rothenfluh, Fabia","Sak, Gabriele",1
"Lucaites, John","Hariman, Robert",1
"Lucaites, John","Lucaites, John",1
"Schuldt, Jonathon","Schuldt, Jonathon",1
"Schuldt, Jonathon","Pearson, Adam",1
"Bowman, Sawyer","Bowman, Sawyer",1
"Bowman, Sawyer","Murthy, Dhiraj",1
"Bowman, Sawyer","Gross, Alexander",1
"Bowman, Sawyer","mcgarry, marisa",1
"Larrosa-Fuentes, Juan","Larrosa-Fuentes, Juan",1
"Kyriakidou, Maria","Kyriakidou, Maria",1
"Kim, Soyoon","Yzer, Marco",1
"Kim, Soyoon","Kim, Soyoon",1
"Sobieraj, Sabrina","Sobieraj, Sabrina",1
"Sobieraj, Sabrina","Gabriel, Meike",1
"Loermans, Annemijn","Bernritter, Stefan",1
"Loermans, Annemijn","Verlegh, Peeter",1
"Loermans, Annemijn","Smit, Edith",1
"Loermans, Annemijn","Loermans, Annemijn",1
"Simpson, Edgar","Simpson, Edgar",1
"Kun, Josh","Kun, Josh",1
"Young, Rachel","Young, Rachel",1
"Young, Rachel","Hinnant, Amanda",1
"Young, Rachel","Subramanian, Roma",1
"Jang, Kyungeun","Jang, Kyungeun",1
"Jang, Kyungeun","Baek, Young Min",1
"Drogos, Kristin","Drogos, Kristin",1
"Worthington, Amber","Parrott, Roxanne",1
"Worthington, Amber","Smith, Rachel",1
"Worthington, Amber","Worthington, Amber",1
"Worthington, Amber","Hong, Soo Jung",1
"Radil, Casper","Jensen, Klaus",1
"Radil, Casper","rmen, Jacob",1
"Radil, Casper","Helles, Rasmus",1
"Radil, Casper","Radil, Casper",1
"Florini, Sarah","Florini, Sarah",1
"Kim, Cheonsoo","Kim, Cheonsoo",1
"Kim, Cheonsoo","Lee, Jae Kook",1
"Taniguchi, Emiko","Taniguchi, Emiko",1
"Taniguchi, Emiko","Thompson, Charee",1
"Johnson, Nia","Johnson, Nia",1
"Plante, Alexandra","Huang, Jialing",1
"Plante, Alexandra","Ngoh, Zed",1
"Plante, Alexandra","Weiss, Julia",1
"Plante, Alexandra","Novotny, Eric",1
"Plante, Alexandra","Grizzard, Matthew",1
"Plante, Alexandra","Plante, Alexandra",1
"Schieferdecker, David","Schieferdecker, David",1
"Parrish, Candace","Fegley, Josh",1
"Parrish, Candace","Seeley, Salvatore",1
"Parrish, Candace","Redmann, Jean",1
"Parrish, Candace","Parrish, Candace",1
"Parrish, Candace","Benotsch, Eric",1
"Parrish, Candace","Green, Marisa",1
"Parrish, Candace","Traylor, Derrick",1
"Parrish, Candace","Cejka, Anna",1
"Parrish, Candace","Briones, Rowena",1
"Parrish, Candace","Pinkerton, Steven",1
"Parrish, Candace","Seal, David",1
"Gibbs, Martin","Arnold, Michael",1
"Gibbs, Martin","Nansen, Bjorn",1
"Gibbs, Martin","Kohn, Tamara",1
"Gibbs, Martin","Meese, James",1
"Gibbs, Martin","Gibbs, Martin",1
"Damkjaer, Maja","Damkjaer, Maja",1
"Renninger, Bryce","Renninger, Bryce",1
"Renninger, Bryce","Napoli, Philip",1
"van Woudenberg, Thabo J.","Huhn, Arief",1
"van Woudenberg, Thabo J.","Bernritter, Stefan",1
"van Woudenberg, Thabo J.","Janssen, Loes",1
"van Woudenberg, Thabo J.","Vantriet, Jonathan",1
"van Woudenberg, Thabo J.","van Woudenberg, Thabo J.",1
"van Woudenberg, Thabo J.","Ketelaar, Paul",1
"Basquiat, Cameron","Basquiat, Cameron",1
"Kilgo, Danielle","Johnson, Thomas",1
"Kilgo, Danielle","Kilgo, Danielle",1
"Kilgo, Danielle","Geise, Stephanie",1
"Croucher, Stephen","Vlipakka, Hannele",1
"Croucher, Stephen","Croucher, Stephen",1
"Croucher, Stephen","Zeng, Cheng",1
"Croucher, Stephen","Lahti, Malgorzata",1
"Aggarwal, Ishani","Malone, Thomas",1
"Aggarwal, Ishani","Engel, David",1
"Aggarwal, Ishani","Aggarwal, Ishani",1
"Aggarwal, Ishani","Williams Woolley, Anita",1
"Aggarwal, Ishani","Kim, Young Ji",1
"Peters, Katherine","Peters, Katherine",1
"Manohar, Uttara","Appiah, Osei",1
"Manohar, Uttara","Manohar, Uttara",1
"Wang, Shujen","Wang, Shujen",1
"Jung, Younbo","Lwin, May",1
"Jung, Younbo","Jung, Younbo",1
"Jung, Younbo","Li, Benjamin",1
"O'Brien, Elizabeth","O'Brien, Elizabeth",1
"Burgess, Jean","Duguay, Stefanie",1
"Burgess, Jean","Light, Ben",1
"Burgess, Jean","Burgess, Jean",1
"van Ingen, Erik","van Ingen, Erik",1
"van Ingen, Erik","Matzat, Uwe",1
"Mendels, Jonathan","Mola, Shula",1
"Mendels, Jonathan","Tirosh, Noam",1
"Mendels, Jonathan","Ben-Harush, Orit",1
"Mendels, Jonathan","Mendels, Jonathan",1
"Mendels, Jonathan","Schejter, Amit",1
"Mendels, Jonathan","Shaham, Malka",1
"Mendels, Jonathan","Abu-Kaf, Ghalia",1
"Perreault, Gregory","Frisby, Cynthia",1
"Perreault, Gregory","Perreault, Gregory",1
"Perreault, Gregory","Duffy, Margaret",1
"Perreault, Gregory","Best, Brad",1
"Perreault, Gregory","Page, Janis",1
"Ahn, Sun Joo (Grace)","Ahn, Sun Joo (Grace)",1
"Zhao, Mengyang","Zhao, Mengyang",1
"Zhao, Mengyang","Zhang, Xiao",1
"Hahn, Rachel","Gamble, Hilary",1
"Hahn, Rachel","Hahn, Rachel",1
"Hahn, Rachel","Stevens Aubrey, Jennifer",1
"Lee, Seow Ting","Lee, Seow Ting",1
"Kleemans, Mariska","van Reijmersdal, Eva",1
"Kleemans, Mariska","Kleemans, Mariska",1
"Kleemans, Mariska","van der Goot, Margot",1
"Reddy, Rangimahora","Simpson, Mary",1
"Reddy, Rangimahora","Oetzel, John",1
"Reddy, Rangimahora","Reddy, Rangimahora",1
"Reddy, Rangimahora","Berryman, Kay",1
"Tresch, Anke","Chaqus Bonafont, Laura",1
"Tresch, Anke","Walgrave, Stefaan",1
"Tresch, Anke","Baumgartner, Frank",1
"Tresch, Anke","Mortensen, Peter",1
"Tresch, Anke","Bevan, Shaun",1
"Tresch, Anke","Tresch, Anke",1
"Tresch, Anke","jennings, will",1
"Tresch, Anke","Sciarini, Pascal",1
"Tresch, Anke","Vliegenthart, Rens",1
"Kim, Hyunjung","Choi, Yoon-Jung",1
"Kim, Hyunjung","Kim, Hyunjung",1
"Ong, Jonathan","Ong, Jonathan",1
"Ong, Jonathan","Madianou, Maria Mirca",1
"Ong, Jonathan","Longboan, Liezel",1
"Otto, Lukas","Otto, Lukas",1
"Otto, Lukas","Schuck, Andreas",1
"Raz, Julia","Raz, Julia",1
"Boshove, Danielle","Krcmar, Marina",1
"Boshove, Danielle","Cingel, Drew",1
"Boshove, Danielle","Boshove, Danielle",1
"Abdulla, Rasha","Abdulla, Rasha",1
"Hastall, Matthias","Barth, Maike",1
"Hastall, Matthias","Hastall, Matthias",1
"Dolan, Emily","Shaw, Allison",1
"Dolan, Emily","Weiss, Julia",1
"Dolan, Emily","Messerschmidt, Erik",1
"Dolan, Emily","Dolan, Emily",1
"Kirby-Straker, Rowie","Kirby-Straker, Rowie",1
"Kirby-Straker, Rowie","Turner, Monique",1
"Kirby-Straker, Rowie","Hample, Dale",1
"Herakova, Liliana","Herakova, Liliana",1
"Holleman, Bregje","van de Pol, Jasper",1
"Holleman, Bregje","Krouwel, Andre",1
"Holleman, Bregje","Kamoen, Naomi",1
"Holleman, Bregje","Holleman, Bregje",1
"Evans, James","Rodriguez, Lulu",1
"Evans, James","Annamalai, Devi",1
"Evans, James","Evans, James",1
"Evans, James","Wright, Joyce",1
"Evans, James","Kulpavaropas, Supathida",1
"Gallegos, Monica","Gallegos, Monica",1
"Gallegos, Monica","Segrin, Chris",1
"Gallegos, Monica","Arroyo, Analisa",1
"Rahimi, Babak","Rahimi, Babak",1
"Zhao, Hui","Liu, Jun",1
"Zhao, Hui","Zhao, Hui",1
"Lauerer, Corinna","Lauerer, Corinna",1
"Lauerer, Corinna","Hanusch, Folker",1
"Lauerer, Corinna","Hanitzsch, Thomas",1
"Hall, Amanda","Cole-Lewis, Heather",1
"Hall, Amanda","Hall, Amanda",1
"Hall, Amanda","Bernhardt, Jay",1
"Hobbs, Renee","Donnelly, Katie",1
"Hobbs, Renee","Hobbs, Renee",1
"Rozza, Alessandro","Colleoni, Elanor",1
"Rozza, Alessandro","Rozza, Alessandro",1
"Libert, Tim","Libert, Tim",1
"Libert, Tim","Mai, Bo",1
"Forbush, Eric","Foucault Welles, Brooke",1
"Forbush, Eric","Forbush, Eric",1
"geffen, shelly","geffen, shelly",1
"geffen, shelly","Liran Alper, Dalia",1
"Borah, Porismita","Austin, Erica",1
"Borah, Porismita","Jeong, Minseon",1
"Borah, Porismita","Pinkleton, Bruce",1
"Borah, Porismita","Borah, Porismita",1
"Steele, Godfrey","Jameson-Charles, Madgerie",1
"Steele, Godfrey","Steele, Godfrey",1
"Lawrence, Regina","Lawrence, Regina",1
"Lawrence, Regina","McGregor, Shannon",1
"Lawrence, Regina","Cardona, Arielle",1
"Revers, Matthias","Revers, Matthias",1
"Meier, Adrian","Meier, Adrian",1
"Meier, Adrian","Reinecke, Leonard",1
"Meier, Adrian","Meltzer, Christine",1
"Rains, Steve","Coe, Kevin",1
"Rains, Steve","Kenski, Kate",1
"Rains, Steve","Rains, Steve",1
"Lee, Jae Kook","Kim, Cheonsoo",1
"Lee, Jae Kook","Lee, Jae Kook",1
"Coman, Ioana","Coman, Ioana",1
"Coman, Ioana","Wolfgang, David",1
"Carpenter, Serena","Carpenter, Serena",1
"Carpenter, Serena","Lertpratchya, Alisa",1
"Carpenter, Serena","Takahashi, Bruno",1
"Carpenter, Serena","Cunningham, Carie",1
"Dickinson, Ted","Lee-Won, Roselyn",1
"Dickinson, Ted","Dickinson, Ted",1
"Dickinson, Ted","Hanus, Michael",1
"Borja, Eric","Borja, Eric",1
"Stahl, Roger","Stahl, Roger",1
"Park, Young Eun","Vaughn, Zachary",1
"Park, Young Eun","Park, Young Eun",1
"Park, Young Eun","Son, Hyunsang",1
"Park, Young Eun","Yang, Sung-Un",1
"Burke, Shawn","Salas, Eduardo",1
"Burke, Shawn","Driskell, Jim",1
"Burke, Shawn","Burke, Shawn",1
"Burke, Shawn","Neuberger, Lindsay",1
"Burke, Shawn","Driskell, Tripp",1
"Godoy, Carlos","Corsbie-Massay, Charisse",1
"Godoy, Carlos","Godoy, Carlos",1
"Godoy, Carlos","Miller, Lynn",1
"Godoy, Carlos","Read, Stephen",1
"Godoy, Carlos","Si, Mei",1
"Godoy, Carlos","Smith, Benjamin",1
"Godoy, Carlos","Appleby, Paul Robert",1
"Ellison, Nicole","Bayer, Joseph",1
"Ellison, Nicole","Falk, Emily",1
"Ellison, Nicole","Brady, Erin",1
"Ellison, Nicole","Ellison, Nicole",1
"Ellison, Nicole","Schoenebeck, Sarita",1
"Silver, Laura","Moehler, Devra",1
"Silver, Laura","Daniller, Andrew",1
"Silver, Laura","Silver, Laura",1
"MacAulay, Margaret","MacAulay, Margaret",1
"MacAulay, Margaret","Korn, Jenny",1
"Klein, Marielle","Pagel, Bianka",1
"Klein, Marielle","Klein, Marielle",1
"Klein, Marielle","Schmitt, Eva",1
"Klein, Marielle","Wemper, Silvie-Kristin",1
"Azrout, Rachid","Boomgaarden, Hajo G.",1
"Azrout, Rachid","Wojcieszak, Magdalena",1
"Azrout, Rachid","Sheets, Penelope",1
"Azrout, Rachid","Azrout, Rachid",1
"Azrout, Rachid","Alencar, Amanda",1
"Herndon, RIchard","Gergle, Darren",1
"Herndon, RIchard","Hargittai, Eszter",1
"Herndon, RIchard","Sirota, Karina",1
"Herndon, RIchard","Herndon, RIchard",1
"Booth, Joran","Elmqvist, Niklas",1
"Booth, Joran","Wilhoit, Elizabeth",1
"Booth, Joran","Badam, Sriram Karthik",1
"Booth, Joran","Ramani, Karthik",1
"Booth, Joran","Zhou, Ninger",1
"Booth, Joran","Booth, Joran",1
"Booth, Joran","Chandrasegaran, Senthil",1
"Booth, Joran","Kisselburgh, Lorraine",1
"Geers, Sabine","Geers, Sabine",1
"Geers, Sabine","Bos, Linda",1
"Geers, Sabine","De Vreese, Claes",1
"Almond, Anthony","Mayell, Sharon",1
"Almond, Anthony","Almond, Anthony",1
"Almond, Anthony","Potter, Robert",1
"Walther, Whitney","Banjo, Omotayo",1
"Walther, Whitney","Brown, Christopher",1
"Walther, Whitney","Appiah, Osei",1
"Walther, Whitney","Wang, Zheng",1
"Walther, Whitney","Walther, Whitney",1
"Seeley, Salvatore","Fegley, Josh",1
"Seeley, Salvatore","Seeley, Salvatore",1
"Seeley, Salvatore","Redmann, Jean",1
"Seeley, Salvatore","Parrish, Candace",1
"Seeley, Salvatore","Benotsch, Eric",1
"Seeley, Salvatore","Green, Marisa",1
"Seeley, Salvatore","Traylor, Derrick",1
"Seeley, Salvatore","Cejka, Anna",1
"Seeley, Salvatore","Briones, Rowena",1
"Seeley, Salvatore","Pinkerton, Steven",1
"Seeley, Salvatore","Seal, David",1
"Ruiz-Mesa, Kristina","Ruiz-Mesa, Kristina",1
"Gilroy, Haley","Davis, Christine",1
"Gilroy, Haley","Foulke, Meredith",1
"Gilroy, Haley","Romo, Lynsey",1
"Gilroy, Haley","Hoffman, Melissa",1
"Gilroy, Haley","Gilroy, Haley",1
"Li, Meiying","Li, Meiying",1
"Li, Meiying","Kang, Dongjing",1
"Neiger, Motti","Tenenboim-Weinblatt, Keren",1
"Neiger, Motti","Neiger, Motti",1
"Bermejo, Julio","Madden, Stephanie",1
"Bermejo, Julio","Bermejo, Julio",1
"Bermejo, Julio","Liu, Brooke",1
"Bermejo, Julio","Tills, Claire",1
"Bermejo, Julio","Petrun, Elizabeth",1
"Mollen, Saar","van den Putte, Bas",1
"Mollen, Saar","Engelen, Susanne",1
"Mollen, Saar","Mollen, Saar",1
"Mollen, Saar","Kessels, Loes",1
"Fransen, Marieke","Fransen, Marieke",1
"Fransen, Marieke","Janssen, Loes",1
"Fransen, Marieke","Wulff, Rebecca",1
"Corriero, Elena","Rochadiat, Annisa",1
"Corriero, Elena","Lennemann, Benjamin",1
"Corriero, Elena","Tong, Stephanie",1
"Corriero, Elena","Tadi, Prathyusha",1
"Corriero, Elena","Corriero, Elena",1
"Corriero, Elena","Slatcher, Richard",1
"Corriero, Elena","Walther, Joseph",1
"Corriero, Elena","Hancock, Jeff",1
"Meffert, Michael","Meffert, Michael",1
"Meffert, Michael","Tromble, Rebekah",1
"Logan, Lucas","Logan, Lucas",1
"Ling, Pamela","Ling, Pamela",1
"Ling, Pamela","So, Jiyeon",1
"Ling, Pamela","Sangalang, Angeline",1
"Ling, Pamela","Popova, Lucy",1
"Kahn, Adam","Kahn, Adam",1
"Kahn, Adam","Edwards, Autumn",1
"Kahn, Adam","Gambino, Andrew",1
"Perrault, Evan","Smith, Sandi",1
"Perrault, Evan","Nazione, Samantha",1
"Perrault, Evan","Russell, Jessica",1
"Perrault, Evan","Hitt, Rose",1
"Perrault, Evan","Silk, Kami",1
"Perrault, Evan","Perrault, Evan",1
"Perrault, Evan","Keating, David",1
"McNutt, Myles","McNutt, Myles",1
"Pena-y-Lillo, Macarena","Wang, Ningxin",1
"Pena-y-Lillo, Macarena","Lee, Chul-joo",1
"Pena-y-Lillo, Macarena","Pena-y-Lillo, Macarena",1
"Snyder, Leslie","Borsai, Anne",1
"Snyder, Leslie","Snyder, Leslie",1
"Johnson, Richard","Romney, Miles",1
"Johnson, Richard","Johnson, Richard",1
"Johnson, Richard","Roschke, Kristy",1
"Conder, Emily","Conder, Emily",1
"Conder, Emily","Russo, Colleen",1
"Conder, Emily","Troseth, Georgene",1
"Friedman, Elie","Friedman, Elie",1
"Friedman, Elie","Balmas, Meital",1
"Friedman, Elie","Kampf, Zohar",1
"Mazzoni, Marco","Mancini, Paolo",1
"Mazzoni, Marco","Coen, Sharon",1
"Mazzoni, Marco","Mazzoni, Marco",1
"Mazzoni, Marco","Masini, Andrea",1
"Mazzoni, Marco","Van Aelst, Peter",1
"Shumaker, Kristin","Falk, Emily",1
"Shumaker, Kristin","An, Lawrence",1
"Shumaker, Kristin","Cascio, Christopher",1
"Shumaker, Kristin","Shumaker, Kristin",1
"Shumaker, Kristin","Tinney, Frank",1
"Shumaker, Kristin","O'Donnell, Matthew",1
"Shumaker, Kristin","Resnicow, Kenneth",1
"Shumaker, Kristin","Strecher, Victor",1
"Shumaker, Kristin","Kang, Yoona",1
"Shumaker, Kristin","Lieberman, Matthew",1
"Shumaker, Kristin","Taylor, Shelley",1
"Cummings, James","Cummings, James",1
"Cummings, James","Yeykelis, Leo",1
"Cummings, James","Reeves, Byron",1
"Sundararajan, Binod","Sundararajan, Malavika",1
"Sundararajan, Binod","Sheehan, Lorn",1
"Sundararajan, Binod","Sundararajan, Binod",1
"Sundararajan, Binod","Manderson, Jill",1
"Samoilenko, Sergei","Erzikova, Elina",1
"Samoilenko, Sergei","Samoilenko, Sergei",1
"Samoilenko, Sergei","Davydov, Sergey",1
"Samoilenko, Sergei","Laskin, Alexander",1
"Harte, Dave","Williams, Andrew",1
"Harte, Dave","Turner, Jerome",1
"Harte, Dave","Harte, Dave",1
"Subervi, Federico","Weaver, William",1
"Subervi, Federico","Subervi, Federico",1
"Subervi, Federico","Jones, Norma",1
"Westerman, David","Lin, Xialing",1
"Westerman, David","Gentile, CJ",1
"Westerman, David","Spence, Patric",1
"Westerman, David","Sellnow, Timothy",1
"Westerman, David","Spates, Stephen",1
"Westerman, David","Westerman, David",1
"Westerman, David","Lachlan, Kenneth",1
"Thorson, Stuart","Seo, Hyunjin",1
"Thorson, Stuart","Thorson, Stuart",1
"Vandenbosch, Laura","Vandenbosch, Laura",1
"Vandenbosch, Laura","van Oosten, Johanna",1
"Floyd, Kory","McLeod, Ian",1
"Floyd, Kory","Simon, Albert",1
"Floyd, Kory","Clark, Lou",1
"Floyd, Kory","Floyd, Kory",1
"Floyd, Kory","Generous, Mark",1
"Ham, Yoosun","Ham, Yoosun",1
"Ham, Yoosun","Cha, Heewon",1
"Mitchell, Marilyn","Mitchell, Marilyn",1
"Blackstone, Ginger","Blackstone, Ginger",1
"Rodriguez, Ilia","Rodriguez, Ilia",1
"Ostrove, Geoff","Ostrove, Geoff",1
"Henderson, Lisa","Henderson, Lisa",1
"Nimrod, Galit","Schorr, Chen",1
"Nimrod, Galit","Nimrod, Galit",1
"Crutzen, Rik","Lu, Amy Shirong",1
"Crutzen, Rik","Vantriet, Jonathan",1
"Crutzen, Rik","Alblas, Eva",1
"Crutzen, Rik","Crutzen, Rik",1
"Oaks, D'arcy","Oaks, D'arcy",1
"Oaks, D'arcy","Kline, Susan",1
"Hanitzsch, Thomas","Lauerer, Corinna",1
"Hanitzsch, Thomas","Hanusch, Folker",1
"Hanitzsch, Thomas","Hanitzsch, Thomas",1
"Romano Bergstrom, Jennifer","Bol, Nadine",1
"Romano Bergstrom, Jennifer","Romano Bergstrom, Jennifer",1
"Romano Bergstrom, Jennifer","Smets, Ellen",1
"Romano Bergstrom, Jennifer","Bolle, Sifra",1
"Romano Bergstrom, Jennifer","Loos, Eugne",1
"Romano Bergstrom, Jennifer","van Weert, Julia",1
"Chan, Lik Sam","Chan, Lik Sam",1
"Lochbuehler, Kirsten","Hornik, Robert",1
"Lochbuehler, Kirsten","Liu, Jiaying",1
"Lochbuehler, Kirsten","Gibson, Laura",1
"Lochbuehler, Kirsten","Lochbuehler, Kirsten",1
"Steeves, Leslie","Steeves, Leslie",1
"Hoye, Jefferson","Karbeyaz, Ceyhun",1
"Hoye, Jefferson","Keegan, Brian",1
"Hoye, Jefferson","Ognyanova, Katherine",1
"Hoye, Jefferson","Foucault Welles, Brooke",1
"Hoye, Jefferson","Hoye, Jefferson",1
"Hoye, Jefferson","Meleis, Waleed",1
"Hoye, Jefferson","Radford, Jason",1
"Hoye, Jefferson","Lazer, David",1
"Connaughton, Stacey","Anaele, Agaptus",1
"Connaughton, Stacey","Yakova, Liliya",1
"Connaughton, Stacey","Krishna, Arunima",1
"Connaughton, Stacey","Connaughton, Stacey",1
"Connaughton, Stacey","Kuang, Kai",1
"Connaughton, Stacey","Linabary, Jasmine",1
"Tan, Jiat Chow","Tan, Jiat Chow",1
"Erni, John","Erni, John",1
"Shen, Fuyuan","Yang, Fan",1
"Shen, Fuyuan","Shen, Fuyuan",1
"Pasquali, Francesca","Micheli, Marina",1
"Pasquali, Francesca","Vittadini, Nicoletta",1
"Pasquali, Francesca","Vozab, Dina",1
"Pasquali, Francesca","Perusko, Zrinjka",1
"Pasquali, Francesca","Cuvalo, Antonija",1
"Pasquali, Francesca","Aroldi, Piermarco",1
